DESTINO;ORIGEN;CANTI;FOBDOL;FOBPES
USA;CTG;175;2527,13;10341849,9
USA;CTG;285;12802,08;52390336,04
USA;CTG;22504;22272,72;88660348,32
USA;CTG;8,9;1549,4;6132168,83
USA;CTG;11,2;140,88;557570,63
USA;CTG;167528;11218,38;44656668,71
USA;CTG;1206,97;20741,71;82565902,74
USA;CTG;2958,68;12898;51342681,66
USA;CTG;159600;68445,85;272078413,9
USA;CTG;469,41;3465;14179923,45
USA;CTG;44654,7;210020,29;849261217,4
USA;CTG;3;1500;6138495
USA;CTG;1;175,76;695617,65
USA;CTG;6,77;50;204616,5
USA;CTG;104;11672;48021992,88
USA;CTG;1488;19457,76;80054867,39
USA;CTG;3;588;2419202,52
USA;CTG;50;125;514286,25
USA;CTG;38958;172042,99;684846369
USA;CTG;7,5;37,74;149366,23
USA;CTG;1;2000;8184660
USA;CTG;1484;80364,26;324445786,8
USA;CTG;280;21613,42;85540945,27
USA;CTG;105;20985,59;85879959,51
USA;CTG;4;2842,9;11634084,94
USA;CTG;21;13500,32;53431161,48
USA;CTG;44;37840,44;153757330,8
USA;CTG;6;1197,36;4886891,48
USA;CTG;15;636,21;2517972,85
USA;CTG;15680;52912,55;210332148,4
USA;CTG;1228,8;4460,54;18008047,48
USA;CTG;125;3,7;15222,87
USA;CTG;80;34,64;137697,11
USA;CTG;1;31,25;128571,56
USA;CTG;13,4;0,52;2139,42
USA;CTG;6,7;2,5;10285,72
USA;CTG;35;1;4114,29
USA;CTG;118;6,05;24891,45
USA;CTG;40;14,95;61508,63
USA;CTG;15;1,55;6377,14
USA;CTG;4;0,48;1974,85
USA;CTG;5;0,6;2468,57
USA;CTG;2;18451,81;73135040,56
USA;CTG;2521,7;8154;32318949,78
USA;CTG;20;57471;232021346,5
USA;CTG;2;5000;20461650
USA;CTG;1163;5983,24;24485392,54
USA;CTG;7704;64434,37;263686705,4
USA;CTG;1644;15552;63643916,16
USA;CTG;5287,68;32140,8;131530760,1
USA;CTG;13107,6;154144,8;623440185
USA;CTG;2562,56;10557,74;42700885
USA;CTG;184;29602,25;121142175,7
USA;CTG;1330;25291,2;102290511,3
USA;CTG;8;0,01;40,92
USA;CTG;172;112;458340,96
USA;CTG;6;15028,8;59480533,77
USA;CTG;34;0,01;40,92
USA;CTG;3;20000;81007400
USA;CTG;11038,52;86363,59;348666221,9
USA;CTG;17018,94;95301,74;377735117,6
USA;CTG;184,9;6105,36;24199021,73
USA;CTG;1343,4;6220,21;24654237,74
USA;CTG;19265;86642,1;353277964,2
USA;CTG;2100;10239,5;40584975,01
USA;CTG;201,6;2033,64;8060474,49
USA;CTG;16000;102856;409041855
USA;CTG;836,4;4173,2;16540770,32
USA;CTG;540;316,8;1255658,97
USA;CTG;251;1780,75;7058127,27
USA;CTG;306;2983,7;11826103,8
USA;CTG;216;2837,7;11247422,58
USA;CTG;56,45;296,03;1173335,62
USA;CTG;7,04;715,36;2835379,43
USA;CTG;183,6;914;3622702,98
USA;CTG;73,44;660,4;2617541,62
USA;CTG;172,8;583,6;2313139,45
USA;CTG;70330;54857,4;218063102,2
USA;CTG;362880;47247,87;187270240,1
USA;CTG;362880;41562;164733896,3
USA;CTG;19178;21224,6;85687742,87
USA;CTG;6642;51262;211024636,6
USA;CTG;1;3174,4;12847145,98
USA;CTG;1;10000;39750900
USA;CTG;60171;277112,09;1109850547
USA;CTG;2018,07;35241,6;141144722,5
USA;CTG;3;2664000;10589639760
USA;CTG;3;6000;23850540
USA;CTG;278;86000;349202004
USA;CTG;5280;100900,8;402583092,9
USA;CTG;45590;241697,34;976151710,2
USA;CTG;39791,3;381410,8;1532394678
USA;CTG;9833,02;55985,29;225408962,2
USA;CTG;2064;17815,2;70611792,26
USA;CTG;2803,76;38461,89;152446393,3
USA;CTG;982;75834,74;301449916,6
USA;CTG;1024;40678,8;161701891,1
USA;CTG;13623;83673,54;338223266,8
USA;CTG;62595;118680;482912480,4
USA;CTG;38457;163375,59;660774207,5
USA;CTG;4772,2;87598,8;353652999,4
USA;CTG;19749;33985,65;137206526,3
USA;CTG;16562,88;40257;162819839,1
USA;CTG;12200;61700;249546267
USA;CTG;9220,61;47488,41;194338244,9
USA;CTG;831,5;6873,96;28130512,72
USA;CTG;5715,56;26719,83;109346361,9
USA;CTG;33;20773,68;85012753,86
USA;CTG;123200;94922,56;388454440
USA;CTG;5664000;145457,23;593093127,9
USA;CTG;105250;171394,88;692958360,7
USA;CTG;10180;1323,4;5342817,24
USA;CTG;334003;145577,12;584212840,6
USA;CTG;29825,08;140461,76;565033835,7
USA;CTG;122;1281;5181017,31
USA;CTG;450;12180;49521322,2
USA;CTG;17625,6;80979,84;321902152,2
USA;CTG;20;15625;63195468,75
USA;CTG;12;9375;37917281,25
USA;CTG;2475;7053,75;28679066,21
USA;CTG;247;1809;7316518,59
USA;CTG;2400;127680;515468419,2
USA;CTG;9346;93,46;371511,91
USA;CTG;30;4752,09;19185090,22
USA;CTG;230;62728,31;253246105,8
USA;CTG;6505;180074,44;736924033
USA;CTG;1374;15457,5;62518013,32
USA;CTG;14708;39459,23;160432942,7
USA;CTG;47780;93741,9;378934190,1
USA;CTG;160;64,74;259098,23
USA;CTG;1;81920;332607488
USA;CTG;1228,8;4460,54;17731047,94
USA;CTG;1;3000;12276990
USA;CTG;96153;394704,91;1611465933
USA;CTG;1956,48;13285,44;54170584,47
USA;CTG;516;5572,8;22722757,63
USA;CTG;123200;95022,56;388863673
USA;CTG;2656,08;11261,78;45919232,24
USA;CTG;2;2500;10142350
USA;CTG;5;3221,15;13134045,85
USA;CTG;19;33299,02;135774756,1
USA;CTG;50;16052;65122000,88
USA;CTG;1;2800;11359432
USA;CTG;1;3200;12982208
USA;CTG;7;6790;27546622,6
USA;CTG;87630;68351,4;275717927,9
USA;CTG;1;7000;28398580
USA;CTG;113;8400;34579356
USA;CTG;20880;417160,8;1658251724
USA;CTG;44822;240302,73;963594989,8
USA;CTG;47461,92;439168,39;1773448657
USA;CTG;4413,63;25121,42;101335537,6
USA;CTG;2250864;66636,18;269301878,4
USA;CTG;27414,29;156587,83;632049260,1
USA;CTG;329,95;4320,65;17474912,13
USA;CTG;186;124004,42;510190145,1
USA;CTG;24;15549,12;63973588,92
USA;CTG;32193;118759,29;479453818
USA;CTG;249;154676;627377965,7
USA;CTG;204;58017;233981745,9
USA;CTG;15094;81012,99;328418567,7
USA;CTG;617752;2683644,2;10806876133
USA;CTG;118696;567173,5;2244742263
USA;CTG;173,8;2206,8;8925424,66
USA;CTG;3585,6;30836,84;124068898
USA;CTG;32;2812,8;11181133,15
USA;CTG;31,68;2400,33;9875653,71
USA;CTG;25200;27750,71;111143258,6
USA;CTG;5287,68;32140,8;127762572,7
USA;CTG;25728;327399,48;1337451493
USA;CTG;35,84;455,71;1874923,09
USA;CTG;10333,08;71548,33;287064792
USA;CTG;3000;11986,57;48825394,85
USA;CTG;16560,11;89883,31;360123271,4
USA;CTG;1550,4;11037,64;44186304,51
USA;CTG;3150,8;37282,17;150535681,5
USA;CTG;910,8;12292,35;49067928,7
USA;CTG;1788,34;18345,15;73609234,75
USA;CTG;427,68;7392,6;29853612,89
USA;CTG;133,92;1035,38;4259853,58
USA;CTG;74,4;491,06;2020363,24
USA;CTG;25232,08;68489;276410382,9
USA;CTG;769,1;5991,18;24277969,86
USA;CTG;110,16;815,43;3241407,63
USA;CTG;2256;18543,2;73710888,88
USA;CTG;701,76;8936,11;36288710,99
USA;CTG;298;48720,02;198085370,1
USA;CTG;8154,43;746089,58;2988133533
USA;CTG;5025,6;35557,89;142411482,9
USA;CTG;5025,6;44049,11;176419328,5
USA;CTG;2035,12;21475,4;88405416,88
USA;CTG;90560;74259,2;294331537,3
USA;CTG;11,55;200;795018
USA;CTG;6158,22;24778,42;101401471,5
USA;CTG;541;3437,65;13866895,69
USA;CTG;5742,7;19200,02;77954961,2
USA;CTG;284276;78736,28;312076757,3
USA;CTG;320358;66279,84;262704785,4
USA;CTG;1992000;25831,6;104287077,2
USA;CTG;92,44;310;1232277,9
USA;CTG;115;1131,1;4496224,29
USA;CTG;39;29737,05;122415242,7
USA;CTG;1;300;1218045
USA;CTG;38,5;94,22;381073,73
USA;CTG;2262,5;7193,38;28809918,5
USA;CTG;86999;155435,52;629947190,6
USA;CTG;277,31;180;715516,2
USA;CTG;41207;105705,17;427800450,6
USA;CTG;28260,01;129555,61;527768925,6
USA;CTG;6,66;100;411429
USA;CTG;2144;19623,76;79326935,85
USA;CTG;26;42672,7;172277797,7
USA;CTG;214;15319,5;61847732,2
USA;CTG;685;43990,8;177599217,9
USA;CTG;224;712,91;2825668,68
USA;CTG;80,88;446,45;1774678,93
USA;CTG;892;16073,84;65352857,93
USA;CTG;15;111750;451155982,5
USA;CTG;225;1127,7;4558666,1
USA;CTG;17518;134274,01;541904100,7
USA;CTG;1600;57599,43;228962918,2
USA;CTG;110;796,3;3276209,12
USA;CTG;214;1643,99;6535008,2
USA;CTG;135;1167,5;4640917,57
USA;CTG;296;3031,33;12049809,56
USA;CTG;3;20500;82965755
USA;CTG;3000;14940;60195082,68
USA;CTG;734;8068,13;32071542,88
USA;CTG;768;8541,27;34567459,22
USA;CTG;20205;56488,95;227128176,5
USA;CTG;8043;69107,26;278898788
USA;CTG;6;120,06;477249,3
USA;CTG;7595;32373,5;130167072,4
USA;CTG;6314;88273,11;355901183,6
USA;CTG;80;711,6;2828674,04
USA;CTG;335;1083,2;4316742,76
USA;CTG;1586;33379,81;132845849,9
USA;CTG;17268;137636,17;554083178
USA;CTG;1;2956,7;11701938,55
USA;CTG;2;400;1645716
USA;CTG;1;24952;102659764,1
USA;CTG;11;19317,26;78349511,91
USA;CTG;1;1755;7125563,25
USA;CTG;34;71523,92;293019154,8
USA;CTG;19;2457,39;9773975,2
USA;CTG;3;530,67;2100269,8
USA;CTG;14;755,61;2990530,58
USA;CTG;7;800;3291432
USA;CTG;8513;16382,47;66607682,7
USA;CTG;1488;1391,35;5514713,11
USA;CTG;7632,9;56554,2;229937500,8
USA;CTG;46;756;3069473,4
USA;CTG;135,67;1413,4;5818388,3
USA;CTG;16;5600;22260504
USA;CTG;1;150;596263,5
USA;CTG;22;2200;8745198
USA;CTG;17;26100;106809813
USA;CTG;1;8579,4;35317872,24
USA;CTG;32;27325,69;108622077,1
USA;CTG;2;51;202729,59
USA;CTG;1272,96;4070;16431363,3
USA;CTG;2;9880;40312670,4
USA;CTG;1;7250;29669392,5
USA;CTG;3;22480;91995578,4
USA;CTG;1;7350;29216911,5
USA;CTG;1;7000;27825630
USA;CTG;37500;58899,76;234460507,6
USA;CTG;19583;66054,93;271769137,9
USA;CTG;137200;69068,26;284166851,4
USA;CTG;38100;130181;516969461,4
USA;CTG;19154;64185,61;264078213,4
USA;CTG;3,68;7,08;28583,3
USA;CTG;1;4000;15922680
USA;CTG;207,34;14082,97;56403139,82
USA;CTG;3988,91;8093,6;32415353,61
USA;CTG;36779,78;93072,92;383143051,7
USA;CTG;876300;53563,16;220497568,8
USA;CTG;5210000;164489,8;677137065,8
USA;CTG;196000;274314,66;1107460402
USA;CTG;625;2375;9776901,25
USA;CTG;16275;21600;88918344
USA;CTG;3900;8800;36225992
USA;CTG;1112;2528;10406739,52
USA;CTG;115;450;1852465,5
USA;CTG;97,5;1275;5248652,25
USA;CTG;855;10660;43882849,4
USA;CTG;320;813,75;3349875,11
USA;CTG;527,5;1960;8068516,4
USA;CTG;3510;8440;34744019,6
USA;CTG;2100;37915;154596137,6
USA;CTG;16330;6727,96;26756020,44
USA;CTG;661668;1097726,6;4356083195
USA;CTG;75000;72756,68;289620333,4
USA;CTG;75000;119338,08;491265946,7
USA;CTG;83155,9;220293,27;874736488,6
USA;CTG;1008;7968,33;31674828,89
USA;CTG;12697,96;47254,41;187022086,3
USA;CTG;749200;51988,47;206059940
USA;CTG;1264700;85438,52;339148252,2
USA;CTG;4000;506,12;2011872,55
USA;CTG;7229800;180974,22;719072375,1
USA;CTG;3121;57107,18;227106117,7
USA;CTG;45;2710,03;10725675,43
USA;CTG;22209;60797,79;241891910,5
USA;CTG;17599,5;67373;273544486
USA;CTG;49008,28;116407,54;471943138,1
USA;CTG;148070;88980,46;363682979,4
USA;CTG;18350;43632,5;179665981,6
USA;CTG;8000;51700;211573461
USA;CTG;386,9;6956;28642790,76
USA;CTG;2085,6;8933;36783503,43
USA;CTG;105;660;2717688,6
USA;CTG;5588,5;13768,8;56695925,44
USA;CTG;28581,98;106250,82;426589030
USA;CTG;13003,62;37064,74;152621850,5
USA;CTG;188;4160;17129673,6
USA;CTG;32;960;3953001,6
USA;CTG;36;850;3500053,5
USA;CTG;152;1610,72;6632477,85
USA;CTG;533071;2745119,43;11134709345
USA;CTG;1461;34150;135749323,5
USA;CTG;13122;39054,26;160680551,4
USA;CTG;1232;3069,19;12461371,77
USA;CTG;104820;80560,42;327087389,3
USA;CTG;250;25;102308,25
USA;CTG;20000;31110;127312386,3
USA;CTG;2;20000;82331800
USA;CTG;121564;150241,53;610850510,3
USA;CTG;362880;592883;2353211945
USA;CTG;58800;66085,25;262694816,4
USA;CTG;18501;46905,92;186455253,5
USA;CTG;35893,5;94129,85;374339352,7
USA;CTG;270,75;3750;15428587,5
USA;CTG;280740;151745,64;603202576,1
USA;CTG;2324;17088,14;70305563,5
USA;CTG;20702,4;31501,26;125686562,3
USA;CTG;1035,78;3884,16;15709523,96
USA;CTG;86267,58;147594;596659401,9
USA;CTG;20889,6;34896;140881782,2
USA;CTG;120;1912,2;7738883,74
USA;CTG;13009,57;72684,37;293972661,3
USA;CTG;12135,66;419919,2;1681801591
USA;CTG;900;200;808902
USA;CTG;20000;31110;126849158,4
USA;CTG;18918;47963,14;193475153
USA;CTG;29438,16;201117,74;811950528,7
USA;CTG;40000;7921,62;31351949,98
USA;CTG;450;3111,61;12802065,9
USA;CTG;48;244,56;987335,18
USA;CTG;16;10;40371,9
USA;CTG;206250;339275,99;1348343578
USA;CTG;56250;91516,02;362199358,5
USA;CTG;44566,93;166210,22;660700583,4
USA;CTG;2116;22033,2;87910044,32
USA;CTG;18974,72;32404;129779964,2
USA;CTG;21760;37700;155195443
USA;CTG;311,04;21681,98;88032091,09
USA;CTG;10;12683;50196396,91
USA;CTG;8;4598;18197826,46
USA;CTG;16;4269;16895720,13
USA;CTG;1;197;779680,69
USA;CTG;1967,33;3884,16;15989494,21
USA;CTG;17705,95;31968;131599149,1
USA;CTG;620;4800;19224288
USA;CTG;3600;3600;14819724
USA;CTG;1;29220;116152129,8
USA;CTG;15606;91833,62;375813478,1
USA;CTG;18160;22700,01;91628331,56
USA;CTG;9424,8;56553,62;231436075,7
USA;CTG;16014,43;59558,76;240450030,3
USA;CTG;19068;30441,6;125349680,7
USA;CTG;27274,8;161203,24;659696855,1
USA;CTG;577460;202111;816676990
USA;CTG;15120;51710,4;206318807,9
USA;CTG;38136;58881,6;237716206,7
USA;CTG;52560;177163,21;721683789,1
USA;CTG;208670;73034,5;296531025,2
USA;CTG;42740,46;988042,25;4011599741
USA;CTG;2055;32716,62;132083211,1
USA;CTG;17712;55296;223054663,7
USA;CTG;4449,6;146357,28;595057965,5
USA;CTG;4833,1;69986,97;288107660,8
USA;CTG;2645;650,4;2677430,13
USA;CTG;2980,8;11302,2;45265989,13
USA;CTG;3270;14279;57188251,74
USA;CTG;57733;217518,4;877432247,5
USA;CTG;9331,5;37379,7;152970067,7
USA;CTG;19068;127186,4;523281733,7
USA;CTG;6985,24;73624,43;299341471,2
USA;CTG;19223;72891,92;291936513,1
USA;CTG;19301;88101,34;350210755,6
USA;CTG;8165;73635,04;297278647,1
USA;CTG;2419,2;3467,51;14067480,01
USA;CTG;3225,6;7821,41;31800210,56
USA;CTG;1075,2;2941,12;11957976,28
USA;CTG;4300,8;8951,94;36396708,13
USA;CTG;12902,4;36918,96;150104738,4
USA;CTG;806,4;1048,32;4252971,34
USA;CTG;1612,8;1879,92;7626722,64
USA;CTG;806,4;1048,32;4252971,34
USA;CTG;46200;757680;3066414305
USA;CTG;32400;473364;1873465838
USA;CTG;2419,2;2728,32;11068630,54
USA;CTG;10015,5;35062,98;143489284,9
USA;CTG;6882;26447,63;107381344,9
USA;CTG;1938;113,4;461330,13
USA;CTG;25;50;204616,5
USA;CTG;389;3506,43;14156124,13
USA;CTG;2688;24405,6;99875769,04
USA;CTG;57626;219785,56;886577585,5
USA;CTG;19482;89229,51;354851484,5
USA;CTG;19068;125439,4;506422691,3
USA;CTG;38495;174824,12;719277128,7
USA;CTG;9216;70041,6;280520810,5
USA;CTG;3456;29030,4;116268493,8
USA;CTG;5443,2;196826,11;800253629,8
USA;CTG;15000;190917,09;761738188,2
USA;CTG;299;3510,26;13913161,22
USA;CTG;363;3531,99;13999289,6
USA;CTG;11343;42506,94;171608593,1
USA;CTG;5280;47598,48;194079946,3
USA;CTG;1138,5;62,7;253131,81
USA;CTG;9375;38115;156903827,9
USA;CTG;19068;125439,4;516382579,6
USA;CTG;411533;1544506,9;6220181127
USA;CTG;38406;180832,51;742338720,1
USA;CTG;600;3198;12900188,34
USA;CTG;939;57;234645,63
USA;CTG;39,07;54698;221226608
USA;CTG;630;9828;39677503,32
USA;CTG;567,5;6004,15;24239894,33
USA;CTG;54,5;596,78;2409314,24
USA;CTG;35840;21544;88638263,76
USA;CTG;2106;36842,34;149793217,5
USA;CTG;18652;63125,56;252821655,3
USA;CTG;19200;28309,96;116572205,4
USA;CTG;6326,5;15647,78;64415494,67
USA;CTG;255110;272202,37;1120545554
USA;CTG;12185,36;13420;55244637,8
USA;CTG;3808;25632,87;101597674,5
USA;CTG;65522,4;165720;681820138,8
USA;CTG;113400;25855,2;104382354,9
USA;CTG;22400;32130;129606957,9
USA;CTG;2880;195180,4;803696284,9
USA;CTG;18403,34;31231,29;126803722,1
USA;CTG;171,72;5058,87;20261077,88
USA;CTG;4425;14320,3;56759511,47
USA;CTG;39225,6;35424;140200044,5
USA;CTG;3239;10809,4;42843813,55
USA;CTG;37497,5;80017,15;323838207,9
USA;CTG;62640;64932,32;267372463,4
USA;CTG;1040,4;2827,1;11237976,93
USA;CTG;25200;29008;118278379,5
USA;CTG;7430,4;24886,92;99341354,39
USA;CTG;15360;21009,6;84042283,1
USA;CTG;536;178085,16;733103588,8
USA;CTG;45360;61224,27;247781355,4
USA;CTG;185918,5;323817,8;1288893393
USA;CTG;2211,2;15610,4;63796266,44
USA;CTG;15289,2;80272,15;325762739,6
USA;CTG;14862;359611,63;1461249979
USA;CTG;371782;461890,08;1865836430
USA;CTG;140699;404787,73;1638695029
USA;CTG;18430;48178;198383032,4
USA;CTG;1460;3172;12980870,76
USA;CTG;31068;233649,12;946426758,8
USA;CTG;1630;105288,33;419118096,6
USA;CTG;46;15130,52;59883118,12
USA;CTG;1819;202914,43;803374216,5
USA;CTG;7248;354154,27;1413382455
USA;CTG;346,8;906,1;3727958,16
USA;CTG;47600;56014;228393724,2
USA;CTG;10690,24;103750,24;411833140,8
USA;CTG;16823,76;193311,08;780418770,8
USA;CTG;108;1287,36;5124555,33
USA;CTG;54834,12;60390;241865573,4
USA;CTG;1912,25;5559,84;22267492,78
USA;CTG;41280;47343,2;194867140,6
USA;CTG;334324,97;845990,03;3388086811
USA;CTG;12950;84212,5;337497469,8
USA;CTG;15630,33;96734;395354066,2
USA;CTG;10970;16473,9;67416635,18
USA;CTG;99;202,95;821360,97
USA;CTG;20;8463,2;34167546,4
USA;CTG;21900;20845,09;85762745,33
USA;CTG;154888;164372,31;663368502,3
USA;CTG;504000;154827,97;628624782,4
USA;CTG;1;1;4005,06
USA;CTG;4,8;34,32;136616,59
USA;CTG;8,1;41,72;166073,55
USA;CTG;8;8;32040,48
USA;CTG;6066,5;15278,37;62524131,9
USA;CTG;174;47799,77;195612432,8
USA;CTG;3387,6;16599,24;65792249,68
USA;CTG;2900;20720;84059796,8
USA;CTG;553350;109531,5;450896277,6
USA;CTG;1;2085485;8289990569
USA;CTG;2300;28271,71;116383038,7
USA;CTG;13958,26;31521,51;127258324,9
USA;CTG;1444,8;10330,32;41610012,44
USA;CTG;1403,13;8079,56;32542142,59
USA;CTG;2144;37855,17;154915847,8
USA;CTG;48510;34956,33;143820479
USA;CTG;10162;34231,68;138084777,7
USA;CTG;17770;39665;158258986,9
USA;CTG;1450;97717,25;394503104,5
USA;CTG;238;26281,7;104472122,8
USA;CTG;3057;131252,34;521739864,2
USA;CTG;600;691,68;2792443,57
USA;CTG;300;1081,44;4373894,89
USA;CTG;1591,75;12402,6;50348544,51
USA;CTG;1785;2151,13;8700266,79
USA;CTG;500;648,88;2622552,32
USA;CTG;4520;5177,66;20903197,17
USA;CTG;750;972,8;3927378,43
USA;CTG;75;217,32;878952,91
USA;CTG;37,44;1073,76;4342833,05
USA;CTG;216;1276,92;5164515,7
USA;CTG;68,54;427,92;1730726,71
USA;CTG;8702,97;25581,5;103299558,5
USA;CTG;524,16;3701,1;14942043,9
USA;CTG;409,54;3366,72;13605111,47
USA;CTG;120,96;1646,64;6647798,54
USA;CTG;497,66;6163,56;24883462,79
USA;CTG;46,08;233,4;943988,63
USA;CTG;108;1438,56;5815079,94
USA;CTG;52427,92;49964;201714161,2
USA;CTG;637,42;1853,28;7482043,48
USA;CTG;533,52;5015,2;20272585,97
USA;CTG;2044,53;11782,72;47590218,04
USA;CTG;1362,82;7387,84;29836792,17
USA;CTG;149,1;2222,5;8981811,35
USA;CTG;362,78;5092,48;20583834,25
USA;CTG;528;1544,96;6237297,06
USA;CTG;231,17;1510,72;6099063,67
USA;CTG;336;2253,61;9114748,18
USA;CTG;575,04;3648,58;14747071,69
USA;CTG;706,32;5572,79;22520967,9
USA;CTG;184,32;335,84;1355849,88
USA;CTG;21460,75;31272,46;126321952,7
USA;CTG;547,2;5603,4;22621990,44
USA;CTG;2457,6;5856,24;23647096,37
USA;CTG;156645;135880,83;549148490,6
USA;CTG;48;2739,36;11059316,79
USA;CTG;7995;56591;231589047
USA;CTG;184;3043,48;12302549,57
USA;CTG;34160;64659,12;266175086,8
USA;CTG;254960;394522,76;1624088449
USA;CTG;90,55;60;237814,2
USA;CTG;2;10;39635,7
USA;CTG;8;40;158542,8
USA;CTG;3;15;59453,55
USA;CTG;1;5;19817,85
USA;CTG;48,72;30;118907,1
USA;CTG;1;5;19817,85
USA;CTG;2;10;39635,7
USA;CTG;1;5;19817,85
USA;CTG;8;40;158542,8
USA;CTG;3;15;59453,55
USA;CTG;50;3302,5;13127734,72
USA;CTG;40032,5;69524;282054696,6
USA;CTG;1487,16;7658,87;30894579,57
USA;CTG;24024;25146,93;101438440,6
USA;CTG;6341,5;15982,89;63769972,98
USA;CTG;93600;141968;578866001,9
USA;CTG;600;3877,66;15654850,17
USA;CTG;19705,5;72161,06;291327909,8
USA;CTG;50,88;238,72;963757,99
USA;CTG;921;10458,1;42520438,39
USA;CTG;113400;25855,2;106435257,8
USA;CTG;19225;42651,87;170931096,9
USA;CTG;200;878,08;3490447,02
USA;CTG;112,5;146,22;581237,65
USA;CTG;102;488,75;1942825,23
USA;CTG;37,44;1029,12;4090844,62
USA;CTG;814,08;3805,5;15127204,99
USA;CTG;207,36;836,64;3325719,29
USA;CTG;204,77;1590,96;6324209,18
USA;CTG;304,13;3528,12;14024594,53
USA;CTG;43,2;383,25;1523453,24
USA;CTG;276,48;3431,4;13640123,82
USA;CTG;60,48;973,7;3870545,13
USA;CTG;36;436,8;1736319,31
USA;CTG;423,62;4394,16;17467181,47
USA;CTG;1393,11;9653,13;38372060,53
USA;CTG;10890,72;46427,5;186344647,5
USA;CTG;95,04;592,8;2356433,35
USA;CTG;11679,12;28521,3;117056087,2
USA;CTG;464,4;5529,26;21979306,13
USA;CTG;75,6;981,72;3902425,35
USA;CTG;129,6;966,96;3843753,02
USA;CTG;571,2;2832,6;11259839,93
USA;CTG;1896;6211;24689283,99
USA;CTG;239,9;1561,23;6206029,76
USA;CTG;71,28;305,16;1213038,46
USA;CTG;228;1498;5954684,82
USA;CTG;20,16;248,88;989320,39
USA;CTG;276,48;2142,24;8515596,8
USA;CTG;576;504,72;2006307,42
USA;CTG;3320,64;3993,12;15873011,38
USA;CTG;432;5615,4;22321720,38
USA;CTG;233,28;3810,96;15148908,98
USA;CTG;136550;17431,28;69290906,8
USA;CTG;73000;2264,6;9001988,81
USA;CTG;173752;75221,59;301266981,2
USA;CTG;1537;28000;115264520
USA;CTG;5000;2712,5;10782431,62
USA;CTG;16;1974,08;7847145,66
USA;CTG;975;3071,25;12213869,85
USA;CTG;1000;14850;59056074
USA;CTG;37;2332;9273990,88
USA;CTG;17;1400;5567576
USA;CTG;14;1580;6283407,2
USA;CTG;168;5159,46;20829720,31
USA;CTG;1336;9192,01;37201075,59
USA;CTG;9;81499;323026991,4
USA;CTG;62;17251;68375546,07
USA;CTG;1042;23648,77;95709173,55
USA;CTG;21;1778,27;7068783,29
USA;CTG;21600;40320;164402380,8
USA;CTG;1;38000;154285700
USA;CTG;19211;80131,1;320929863,4
USA;CTG;3369,17;33881,11;137032488,2
USA;CTG;15844,6;128816,6;513964064,2
USA;CTG;192356;781990,79;3101544631
USA;CTG;8494,2;39243,2;159207307,8
USA;CTG;3528,36;30026,35;121815100,4
USA;CTG;1520,9;59141;240454886,4
USA;CTG;19300;74587,94;302598797,3
USA;CTG;231703;968452,96;3877278481
USA;CTG;11118;51413,84;209636847,8
USA;CTG;2611,2;22270,16;90805241,19
USA;CTG;63012;229489,53;908266777,1
USA;CTG;571400;2240002,97;8970582053
USA;CTG;153946;618366,26;2536816868
USA;CTG;19229;79484,45;327293914,6
USA;CTG;884076;3566092,33;14486057790
USA;CTG;287;36244;144609573,2
USA;CTG;79920;104943,14;424443579,2
USA;CTG;19692;25842,48;104520168,8
USA;CTG;40880;53727,97;216910023,2
USA;CTG;56290;10484,24;42403613,52
USA;CTG;1500;1494;6113941,02
USA;CTG;360;252;1031267,16
USA;CTG;15480;6966;28507170,78
USA;CTG;17880;13981,2;57215684,19
USA;CTG;7200;5328;21209009,76
USA;CTG;975;4082,01;16249134,74
USA;CTG;7200;3096;12324154,32
USA;CTG;13359;9960,24;39648428,56
USA;CTG;1;10000;40445100
USA;CTG;96279;373813,75;1486327964
USA;CTG;111920;527363,17;2096316063
USA;CTG;1402;10663,55;42388570,96
USA;CTG;3335,94;19063,86;76351903,13
USA;CTG;6854;49173,6;198883116,9
USA;CTG;154034;637000,61;2532134755
USA;CTG;21000;20986;84878086,86
USA;CTG;257414;1062531,26;4228191642
USA;CTG;41775;206760,13;834971668,6
USA;CTG;38535;160394,24;637581539,5
USA;CTG;3609,16;33902,56;136757163,6
USA;CTG;115493;478232,83;1910794174
USA;CTG;31187;104494,58;414171582,5
USA;CTG;60024,58;171019,03;691448963,8
USA;CTG;1020,26;10538,32;42509791,36
USA;CTG;23800;23800;97397454
USA;CTG;384752;1623362,77;6487894413
USA;CTG;5;20842;84739195,18
USA;CTG;1997,6;5999,4;24264633,29
USA;CTG;1353,6;7500;30874425
USA;CTG;2909;45201,7;186076866,2
USA;CTG;16481;78566,44;316128021,4
USA;CTG;2;193096;767573978,6
USA;CTG;12326,1;134977,33;544929126,9
USA;CTG;1427,2;14431,52;58262788,22
USA;CTG;5;8125;32156881,25
USA;CTG;13;45250;180876067,4
USA;CTG;18144;35263,2;142245754,1
USA;CTG;38612,15;61928,3;249522944,8
USA;CTG;17777;83485,87;336273686,9
USA;CTG;5934;105330,28;419285085,7
USA;CTG;443;41830,45;169837901,6
USA;CTG;3600;3132;12716389,8
USA;CTG;23760;46507,29;185130174,1
USA;CTG;23100;30800;126043764
USA;CTG;19602;35118;143714444,9
USA;CTG;10;10;40923,3
USA;CTG;117;213357,67;854510269,8
